id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24998902,Na Skalce Astra apartment,4815291,Jan & Anna,,Praha 5,50.06781265509988,14.399541141041645,Entire home/apt,3510,2,0,,,9,69
24998913,Big brigth and private room near Dancing House,187998557,Luis,,Praha 2,50.076142809410165,14.41658272047927,Private room,611,2,41,2018-09-19,9.69,1,11
24999095,Modern furnished 2+1 apparment - Kobylisy,113004167,David,,Praha 8,50.12334925153289,14.454785841451883,Entire home/apt,1504,1,11,2018-09-15,4.29,1,335
24999374,Castle view apartment,94768648,Mira,,Praha 2,50.081175803675336,14.438376613489687,Entire home/apt,1199,2,18,2018-09-19,5.87,3,335
24999433,Tulip,188994929,Martina,,Praha 10,50.05956588691127,14.497070993314008,Entire home/apt,1592,1,6,2018-08-13,1.46,1,169
25007037,"Cosy attic apartment, 10 min from the city centre",188887322,Dusan,,Praha 3,50.07683293758201,14.451355049124881,Entire home/apt,1570,2,6,2018-09-17,2.17,1,91
25007064,"Houseboat for 5 to 10 friends, central location!",2484135,Alejandro,,Praha 5,50.06145685591677,14.410731019887825,Entire home/apt,3990,2,6,2018-08-26,1.64,2,90
25008005,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 7,50.10150970068269,14.453000953142178,Entire home/apt,1526,1,4,2018-09-14,4,14,315
25008082,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 3,50.08434658922543,14.466063768041547,Entire home/apt,1265,1,2,2018-08-25,2,14,330
25008642,"COOL Apt + Free Parking, WiFi, next bus station :)",96951697,Lucie&Filip,,Praha 10,50.07162438875293,14.47127810260968,Entire home/apt,1003,1,22,2018-09-14,6.29,5,91
25010222,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 3,50.09051450749662,14.486690205142029,Entire home/apt,2159,1,4,2018-09-05,4,14,321
25010848,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 3,50.087927907387076,14.483640022151423,Entire home/apt,2289,1,5,2018-09-04,2.88,14,316
25011397,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 7,50.10784115660479,14.448191669979177,Entire home/apt,1526,1,0,,,14,340
25011716,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 7,50.10262620028791,14.452984512334362,Entire home/apt,1526,1,0,,,14,318
25012343,Luxury Apartments by REFA Group,124729606,Fuad,,Praha 7,50.10395098265343,14.453359161398222,Entire home/apt,1919,1,3,2018-09-06,1.45,14,340
25012537,Vcelka byt,163834174,Maya,,Praha 5,50.071393374635335,14.390553784893326,Entire home/apt,894,1,15,2018-09-16,3.75,1,11
25012573,"3 separate-bedroom apt: parks, 25min to Wenceslas",127394029,Dana,,Praha 8,50.136391158500054,14.432976160874231,Private room,327,1,0,,,4,0
25013256,Hare Runner Place - Prague,89808937,Hana,,Praha 5,50.07275273334259,14.393756584150735,Entire home/apt,850,1,9,2018-08-12,2.20,1,16
25013662,"Sep. room: 3 parks, 25min to Wenceslas sq.",127394029,Dana,,Praha 8,50.13480990100804,14.4333551345191,Private room,327,1,1,2018-07-08,0.40,4,0
25013878,"One bedroom: 3 parks, 25 min to Wenceslas Sq.",127394029,Dana,,Praha 8,50.13435410897658,14.433371161883521,Private room,305,1,1,2018-06-24,0.34,4,0
25020666,Ruhig und doch im Zentrum,189149380,Tanya,,Praha 10,50.083677951202155,14.509897969462731,Private room,523,2,9,2018-08-29,3.29,1,0
25022573,Prague Krtek Apartment in the Heart of Prague,123548346,"Magdalena, Julia & David",,Praha 1,50.08150318241662,14.422936793044109,Entire home/apt,1068,1,4,2018-08-24,1.14,45,211
25025235,The J3,116494261,Dan,,Praha 1,50.08134160829336,14.423087443480405,Entire home/apt,1504,3,18,2018-09-17,4.54,3,97
25027965,Terra Bohemia Apartment,163709056,Anna,,Praha 2,50.07032918908877,14.416462392721911,Entire home/apt,1504,1,14,2018-09-03,3.47,1,38
25028882,Quiet cosy flat - 10 min to centre,25493316,Nina,,Praha 4,50.04675414629611,14.444469469868503,Entire home/apt,1156,2,9,2018-09-14,3.80,1,57
25030636,Modern apartment few steps from centre,97265792,Jan,,Praha 2,50.07698873530663,14.422456861415625,Entire home/apt,1897,1,28,2018-09-04,6.77,2,169
25030686,Dream Houseboat Bolek with A/C for your escape,24813302,Lukáš,,Praha 5,50.0592163890658,14.411259014126962,Entire home/apt,2028,2,14,2018-09-12,3.82,28,194
25031553,Modern Houseboat LOLEK with A/C for your getaway!,24813302,Lukáš,,Praha 5,50.05921134587443,14.410414460658844,Entire home/apt,1919,1,13,2018-09-17,4.11,28,1
25031646,Bright downtown studio,112449824,Evgeny And Artyom,,Praha 2,50.07122871405538,14.443231039465653,Entire home/apt,1177,2,12,2018-09-14,2.93,14,342
25036795,Apartment Prague Center - Francouzská street !,7083043,Vladimir & Angelika,,Praha 2,50.073378124791944,14.43907370813782,Entire home/apt,128362,1,0,,,6,349
25036942,Baby-friendly apartment with parking and elevator,189279509,Lenka,,Praha 3,50.08301397171565,14.45349977138966,Entire home/apt,1701,3,17,2018-09-05,4.15,1,45
25041119,AMAZING LOFT - BEST 360° TERRACE IN PRAGUE,1532819,Adam,,Praha 5,50.07034656237445,14.409143598613998,Entire home/apt,4841,2,2,2018-08-31,0.69,2,165
25042604,Rezidence Na Vackove - 2kk flat with Balcony,163564144,Karina,,Praha 3,50.087947823278604,14.482186942816345,Entire home/apt,1701,2,8,2018-08-26,1.95,1,40
25043368,Accommodation in the magical part of Prague,71088396,Lev & Sova,,Praha 6,50.09125991926305,14.374203724276908,Private room,894,2,0,,,24,23
25043513,Perfectly located Charming and Generous Apartment!,100164835,Ayna,,Praha 7,50.10084303067332,14.4308370663702,Entire home/apt,1526,1,26,2018-09-15,6.09,1,4
25043880,Bright apartment few steps from centre,97265792,Jan,,Praha 2,50.076219718745264,14.423623647241584,Entire home/apt,1897,1,34,2018-09-04,9.27,2,169
25044679,In the magical part of Prague for four people,71088396,Lev & Sova,,Praha 6,50.091921556418114,14.375142927502207,Private room,1025,2,2,2018-08-04,0.86,24,35
25046388,Cosy Attic Apartment,95579878,Miro,,Praha 2,50.07805650913939,14.431148388272328,Entire home/apt,589,2,11,2018-09-06,2.64,5,132
25046560,Praha 2 cosy loft flat with terrace,103511535,Gabriela,,Praha 2,50.066894092752655,14.432716279743227,Entire home/apt,785,2,12,2018-09-16,2.77,1,6
25047434,Trendy District · Top End Apt · AC · Perfect for 2!,3736234,Matěj,,Praha 7,50.10142310846318,14.436896117319781,Entire home/apt,807,2,9,2018-08-20,2.18,35,73
25049713,Luxury house near Prague airport,189371654,Schlossberg,,Zličín,50.0696554922678,14.263297177118712,Entire home/apt,4644,4,0,,,1,90
25049985,Secret Apartment close Main Train station+Netflix,52431987,Michal & Friends,,Praha 3,50.08670288347871,14.45084685056425,Entire home/apt,1177,1,8,2018-09-14,4.62,25,56
25050337,Spacious and stylish 60m² apartment - Žižkov,189377532,Šimon,,Praha 3,50.09106717100103,14.470966730118802,Entire home/apt,1526,2,16,2018-09-04,3.72,2,28
25050459,!NEW-cheap!BEST PLACE in Prague(FINAL PRICE FOR 2),119954412,Petr,,Praha 2,50.08243268197543,14.435781080059757,Entire home/apt,1090,3,17,2018-08-29,4.05,1,138
25050588,Slunný pokoj poblíž Pražského hradu,124443505,Jája,,Praha 6,50.09953664729673,14.406250858747574,Private room,763,2,17,2018-09-10,4.15,1,40
25051809,Newly renovated elegant flat near city center,188275165,Zdeňka,,Praha 10,50.077000897326215,14.506575282574724,Entire home/apt,2507,1,1,2018-09-16,1,1,176
25051940,Happy appartment near excellent views on Prague,89300731,Vít,,Praha 7,50.09855336760103,14.428595537923849,Entire home/apt,807,1,16,2018-09-15,7.87,2,321
25052403,Nice room near Namestí Miru,99773103,K&K,,Praha 2,50.07369496927775,14.438596591031953,Private room,501,2,24,2018-09-17,5.95,2,26
25060866,Cozy attic appartment,33654041,Petr,,Praha 7,50.10131299685199,14.435463357958016,Entire home/apt,807,2,15,2018-09-09,3.66,2,356
25061224,Cozy attic apartment in the center of Prague,59564003,Jiří,,Praha 2,50.07905461413364,14.433607333361223,Entire home/apt,1199,2,26,2018-09-17,7.29,5,14
25062899,The only mobilheim in heart of Prague in harbor,10649791,Juliana,,Praha 5,50.062728954799766,14.4122204712068,Entire home/apt,981,1,16,2018-09-17,9.60,1,218
25062981,New Bright Apartment 1 BDR Apartment 5mins center,2161031,Marek,,Praha 5,50.06873489304828,14.373360537983395,Entire home/apt,1199,2,25,2018-09-13,6.30,9,340
25066581,Kaya apartment - 5 minutes to Wenceslas Square,176711141,Kateřina,,Praha 3,50.0791814278874,14.461629393726227,Entire home/apt,1308,2,18,2018-08-23,4.39,1,326
25067406,"Food Bloggers huge Flat in Karlin, 10min centre",6198267,Petr & Gabriela,,Praha 8,50.09225421256822,14.45760485118354,Entire home/apt,1897,3,0,,,2,0
25068657,Room in shared flat in city center,7913257,Hanka,,Praha 8,50.08950961120759,14.439407622884321,Private room,458,1,4,2018-09-01,1.10,1,0
25074474,New apartment with balcony and free parking,32511558,Lucie,,Praha 8,50.096392021128054,14.450746100906473,Entire home/apt,1286,2,17,2018-09-17,4.15,2,170
25076184,Private room with bathroom in City Center,27156529,Simona,,Praha 3,50.08755352359442,14.446944318192461,Private room,1003,2,9,2018-08-13,2.35,1,14
25080426,Colorfull Apartment close to the city center,153288207,Anastasiya,,Praha 8,50.09076010079829,14.44564572370968,Entire home/apt,850,2,22,2018-09-04,5.37,12,103
25088029,Talichova,189456987,Jan,,Praha 6,50.087488399148036,14.36432622449399,Entire home/apt,1003,3,7,2018-09-06,1.81,1,15
25091448,New and Modern room for 2 at the heart of Prague,189676707,Lidie,,Praha 4,50.06434299129989,14.435560158721717,Entire home/apt,763,1,5,2018-08-23,2.50,6,14
25092508,Bed in 8 bed mixed dormitory - Vaclavske namesti,5276350,Aleksey,,Praha 1,50.083277605080774,14.423948514694189,Shared room,458,1,12,2018-07-01,2.95,5,246
25092602,❤️AMAZING APARTMENT WITH NETFLIX NEAR CENTRE❤️,189676842,Marta,,Praha 3,50.0857809231908,14.445047124528694,Entire home/apt,1308,1,14,2018-08-26,3.62,1,55
25092648,Hotel GEO,189681901,Alexandra,,Praha 3,50.078187216372804,14.453591481797844,Private room,1788,1,0,,,1,90
25098137,Sunny home 10 min from city center!,3583817,Ivan,,Praha 6,50.09917083909934,14.397140409267397,Entire home/apt,1395,2,2,2018-09-05,0.49,3,333
25098195,Charming room with balcony near Dancing house,18013306,Marina,,Praha 2,50.0742689151093,14.417740545103651,Private room,698,3,3,2018-08-14,0.83,14,171
25099170,Modest and adorable studio in Krymská locals area.,6863706,Wouter,,Praha 10,50.07131828820638,14.447634071577637,Entire home/apt,1003,2,1,2018-05-27,0.26,1,9
25099594,Modern Studio VERY close to The National Theatre,189723360,Vlasta,,Praha 1,50.079124071612064,14.418481348886774,Entire home/apt,1592,2,10,2018-09-01,2.59,2,141
25101443,Cozy apartment in the city centre,11219547,Ondrej,,Praha 8,50.093177676846885,14.444120518101133,Entire home/apt,1439,2,1,2018-05-20,0.24,1,124
25102474,Bohemian private room n.1,37671633,Lukáš,,Praha 3,50.08831322326069,14.453200353868816,Private room,392,1,2,2018-07-13,0.80,35,0
25102729,SIMPLE apartment for families/couples near center,59546636,Andrej,,Praha 7,50.099932326354065,14.41754557266179,Entire home/apt,1592,2,11,2018-09-17,2.68,2,4
25103950,we are away - stay at our studio,3851615,Georgios,,Praha 2,50.07208889461082,14.436863614282228,Entire home/apt,1090,3,4,2018-08-18,1.36,1,6
25105233,Bohemian private room n.2,37671633,Lukáš,,Praha 3,50.08689341525142,14.453243109361798,Private room,283,1,0,,,35,0
25105467,Bohemian private room n.3 - Double,37671633,Lukáš,,Praha 3,50.08701545506642,14.453508237291315,Private room,414,1,1,2018-09-05,1,35,0
25105842,Bohemian private room n.4,37671633,Lukáš,,Praha 3,50.0880432606471,14.454659964220298,Private room,283,1,0,,,35,0
25106068,Mucha private room n.1,37671633,Lukáš,,Praha 3,50.088410632797334,14.453001097439275,Private room,283,1,4,2018-08-16,1.74,35,0
25106712,Modern Apartment in Artistic Area with Balcony easyBNB,123548346,"Magdalena, Julia & David",,Praha 7,50.10397525425264,14.434907704422237,Entire home/apt,916,1,3,2018-09-05,2.00,45,42
25107103,Mucha private room n.2,37671633,Lukáš,,Praha 3,50.08850275179078,14.454982351448702,Private room,283,1,0,,,35,0
25107106,Mucha private room n.3 - Double,37671633,Lukáš,,Praha 3,50.08816931479162,14.453734907056964,Private room,414,1,3,2018-08-14,1.58,35,0
25107110,Mucha private room n.4,37671633,Lukáš,,Praha 3,50.0878680227618,14.452873385340334,Private room,283,1,2,2018-07-27,0.92,35,0
25107669,Sergio Leone private room n.1,37671633,Lukáš,,Praha 3,50.08690438769306,14.453204573422251,Private room,283,1,4,2018-08-24,1.69,35,0
25107704,Sergio Leone private room n.2,37671633,Lukáš,,Praha 3,50.08778170011471,14.455145808577463,Private room,283,1,7,2018-08-25,2.76,35,0
25107734,Sergio Leone private room n.3 - Double,37671633,Lukáš,,Praha 3,50.088611540969836,14.453010506535371,Private room,414,1,2,2018-08-16,1.05,35,0
25107765,Sergio Leone private room n.4,37671633,Lukáš,,Praha 3,50.08644445685988,14.45291501090015,Private room,283,1,2,2018-08-19,0.83,35,0
25107902,"Sep. w/ balcony, 3 parks, 25 min to Wenceslas sq.",127394029,Dana,,Praha 8,50.13610434627363,14.431398938539836,Private room,327,1,2,2018-07-08,0.47,4,0
25108352,Comics private room n.1,37671633,Lukáš,,Praha 3,50.08647893310053,14.45428930315328,Private room,283,1,1,2018-08-24,1,35,0
25108387,Comics private room n.2,37671633,Lukáš,,Praha 3,50.086776310118,14.454810034623138,Private room,283,1,4,2018-08-20,2.00,35,0
25108418,Comics private room  n.3 - Double,37671633,Lukáš,,Praha 3,50.087925574756746,14.453220772757248,Private room,414,1,4,2018-08-14,2.11,35,0
25108446,Comics private room n.4,37671633,Lukáš,,Praha 3,50.08792733634967,14.453017357378226,Private room,283,1,7,2018-09-02,3.23,35,0
25108979,Kubist style private room n.2,37671633,Lukáš,,Praha 3,50.086513277367644,14.453737425796982,Private room,283,1,0,,,35,0
25109066,Kubist style private room n.3 - Double,37671633,Lukáš,,Praha 3,50.08678952805986,14.453192136882844,Private room,414,1,1,2018-07-13,0.43,35,0
25109241,Prague's Rainbow Guest House - Whirlpool Luxury,180513505,Ron,,Praha 10,50.07188202993701,14.45749692239081,Entire home/apt,785,4,2,2018-08-20,0.83,2,234
25118966,WENCESLAS Sq. Beautiful and NEW Apartment,5463516,Zuzana,,Praha 1,50.07851619647684,14.431356145452225,Entire home/apt,1243,2,26,2018-09-15,6.34,55,65
25122603,Cozy. Welcome home:),83214403,Kira,,Praha 7,50.1037279982474,14.450730802359283,Entire home/apt,2028,4,0,,,1,142
25123688,"!Cosy apartment for a couple, close PRAGUE CASTLE!",14005418,Radka,,Praha 6,50.08449882713259,14.377121801789922,Entire home/apt,1090,2,1,2018-05-27,0.26,1,0
25123974,White vintage retreat,30112676,Zdenka,,Praha 6,50.097596700557276,14.38927061826942,Private room,501,1,25,2018-09-16,10.56,1,201
25125009,Old Town Apartment Jungmannova,138337641,Markéta,,Praha 1,50.08014855262612,14.422391858896825,Entire home/apt,4252,2,0,,,2,356
25125576,❤️Bright Sunny Apartment In Quiet Area❤️,169433427,Rezidence,,Praha 8,50.12348515775276,14.472957079345544,Entire home/apt,807,2,0,,,9,17
25127026,Flat For 2 - Near Prague Centre,143662616,Milana,,Praha 4,50.06023017693621,14.447798549509344,Entire home/apt,501,1,16,2018-09-16,4.03,1,0
25127041,Shine apartment in the center of Prague,15391571,Mariya,,Praha 1,50.078723494307766,14.422675693583216,Entire home/apt,6498,3,0,,,4,79
25127846,"Londynska street❤️ Central- Netfix, Loft&Fireplace",104483331,Royal Prague Suites,,Praha 2,50.07434683462581,14.434705907082755,Entire home/apt,3292,2,13,2018-09-16,3.51,3,0
25129857,St. George Apartment,105741472,Bohemian Estates,,Praha 3,50.07876938605722,14.450687073323525,Entire home/apt,763,2,7,2018-09-03,1.86,72,46
25134842,"""The Doors"" Apartment - ""Robby Krieger""",5744160,Alexey,,Praha 6,50.0971170661174,14.360463109740627,Private room,894,2,9,2018-09-04,2.16,10,351
25135673,"Cosy apartment for 2-4people, close to the center",189952040,Petra,,Praha 5,50.07351700902114,14.388274959049854,Entire home/apt,894,2,1,2018-09-16,1,1,127
25135815,"""The Doors - John Densmore""",5744160,Alexey,,Praha 6,50.09601895132813,14.360935329551438,Private room,894,2,5,2018-09-04,1.21,10,351
25136048,"""The Doors"" Apartment - ""Jim Morrison""",5744160,Alexey,,Praha 6,50.097101091787685,14.361936823750957,Private room,894,2,6,2018-09-02,1.45,10,341
25136778,Gorgeous Apartment close to the city center,153288207,Anastasiya,,Praha 8,50.089993103461616,14.446502351682094,Entire home/apt,850,2,29,2018-08-31,7.13,12,98
25137348,Lovely Apartment close to the city center,153288207,Anastasiya,,Praha 8,50.09221335723939,14.446184664827024,Entire home/apt,850,2,11,2018-09-03,2.84,12,106
25140146,Quiet appt in the historic center,190008356,Berenika,,Praha 1,50.07949190660476,14.422870711646672,Private room,1352,1,22,2018-08-27,6.00,1,3
25143729,"Cheap airport apartment: 8 Beds, breakfast,parking",127371293,Myroslava,,Praha 5,50.0665907925039,14.329428766516402,Private room,3009,1,1,2018-08-12,0.75,3,164
25144157,Prague appartament for family,190040778,Eduard,,Praha 13,50.040908843216016,14.327610070641217,Entire home/apt,1003,5,0,,,1,0
25145773,Trendy apartment on metro station,150374241,Dagmar,,Praha 8,50.10426418166895,14.476544904961123,Entire home/apt,501,2,8,2018-08-09,2.05,15,34
25146821,Prague 2 for two - private apartment,2997226,Helga,,Praha 2,50.07686287385617,14.43678050406338,Entire home/apt,1417,1,30,2018-09-17,7.32,2,56
25147445,❤️Bright Sunny Apartment In Quiet Area❤️,169433427,Rezidence,,Praha 8,50.12282560752802,14.472048878534553,Entire home/apt,807,2,0,,,9,79
25147793,❤️Bright Sunny Apartment In Quiet Area❤️,169433427,Rezidence,,Praha 8,50.124055191832646,14.473505539576031,Entire home/apt,807,2,0,,,9,81
25147797,5. SUNNY ROOM FOR 2 PEOPLE,132350491,Angelika,,Praha 4,50.01961139068546,14.421522843989353,Private room,283,2,6,2018-07-17,1.48,6,318
25147968,❤️Bright Sunny Apartment In Quiet Area❤️,169433427,Rezidence,,Praha 8,50.12294471539241,14.472720155280623,Entire home/apt,807,2,1,2018-06-03,0.27,9,82
25149040,Big Bright Apartment Near City Centet,7022152,Tamara,,Praha 7,50.103897568855224,14.449214029385587,Entire home/apt,1003,20,0,,,1,0
25150589,"Amazing apartment, quiet and close to the centre!",17905443,Stanislav,,Praha 10,50.06875997401383,14.457322175869725,Entire home/apt,1504,3,15,2018-08-27,4.33,2,0
25153760,Old Town Studio Apartments B0 with A/C and Balcony by easyBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.09068995460785,14.421520769941557,Entire home/apt,13366,1,3,2018-07-15,0.92,45,1
25153780,Old Town Studio Apartments B1 with A/C in the heart of Prague by easyBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.08990311293557,14.42188521860504,Entire home/apt,13366,2,4,2018-09-02,1.13,45,0
25153786,Old Town Studio Apartments B2 with A/C in the heart of Prague by eayBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.09004165275049,14.420318106295943,Entire home/apt,13366,2,8,2018-08-26,2.24,45,0
25154069,Unique Palace Room with Ensuite Bathroom in Center,48253119,Daniel,,Praha 2,50.07714266352152,14.41827488214136,Private room,1265,2,23,2018-09-17,7.04,28,156
25154184,Unique Dorchester Room with Ensuite Bathroom,48253119,Daniel,,Praha 2,50.0770927031923,14.418534215759001,Private room,938,2,20,2018-09-19,6.00,28,334
25155035,Prague Studio Apartment K02 in Historic Prague by easyBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.091119263723726,14.42286589593494,Entire home/apt,13366,2,1,2018-06-07,0.28,45,24
25155082,Prague Studio Apartment K01 in Historic Prague by easyBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.09267123856901,14.422693589764638,Entire home/apt,13366,2,2,2018-08-22,0.67,45,20
25155114,Prague Studio Apartment K04 in Historic Prague by easyBNB,123548346,"Magdalena, Julia & David",,Praha 1,50.09264258247326,14.422739811200195,Entire home/apt,13366,2,2,2018-08-25,0.67,45,33
25156230,King Wenceslas 6 with free transfer on arrival,115630159,Brian,,Praha 1,50.08271328137818,14.421699121289105,Entire home/apt,3314,1,0,,,8,81
25157165,Cozy room in a trendy central area,12920475,Simona,,Praha 10,50.06767524974249,14.457155923596101,Private room,894,1,2,2018-09-12,2,1,0
25164410,Cozy room in Vinohrady! :) 10 min walk to center.,20437899,Jin,,Praha 2,50.07841923562395,14.439001551498684,Private room,763,2,21,2018-09-10,5.83,1,14
25165213,City Centre Courtyard Apartment,190093074,Markéta,,Praha 1,50.08028128923906,14.417106961662892,Entire home/apt,1025,2,26,2018-09-19,6.67,1,241
25169505,3 Min walk to old town square A,190192002,Prem,,Praha 1,50.08737179480763,14.41756596892042,Private room,741,2,21,2018-08-31,5.78,2,76
25170294,3 Min walk to old town square B,190192002,Prem,,Praha 1,50.08554674637512,14.41856817526588,Private room,741,2,14,2018-09-04,3.41,2,83
25175428,Cozy Studio in the City Centre.,23275917,Petra,,Praha 2,50.07930060939001,14.4479228703688,Entire home/apt,1112,2,3,2018-07-19,1.17,4,149
25178146,Bright & Spacious Flat in the City Center,16046129,Nomi,,Praha 2,50.072748548539664,14.436811759972768,Entire home/apt,1243,2,10,2018-09-10,4.62,1,41
25180640,Modern Apartment CLOSE to The National Theatre,189723360,Vlasta,,Praha 1,50.07804697582843,14.417018196009078,Entire home/apt,1897,2,4,2018-09-10,1.58,2,148
25180814,Prague 4 : looking for flatmate,61655681,Marie,,Praha 4,50.039115089017386,14.412398639964351,Private room,545,200,0,,,1,363
25181671,Camp Metronome Festival Prague,183285434,Jiri,,Praha 7,50.10363018098813,14.432285728637181,Entire home/apt,807,1,0,,,1,0
25181737,Newly renovated 2bedrooms flatel in local area,120052049,Lukáš,,Praha 10,50.072128288406255,14.443861281319984,Entire home/apt,1090,1,9,2018-08-23,2.29,37,0
25186100,Poppy Apartment,105741472,Bohemian Estates,,Praha 8,50.091684476709645,14.437201092042129,Entire home/apt,2028,2,8,2018-09-04,2.07,72,45
25196015,Spacious apartment + patio near center and O2Arena,12978728,Jakub,,Praha 9,50.10118385634241,14.489302357297454,Entire home/apt,916,3,9,2018-09-17,2.84,3,153
25197227,apt for 5 persons with WLAN in Praha R76342,159950348,Martina - Interholiday,,Praha 7,50.097418871263585,14.429702269313578,Entire home/apt,2486,1,0,,,1,365
25197350,Room in beautiful area close to Prague Castle,28365945,Angel,,Praha 6,50.083040731196895,14.370053791697716,Private room,763,1,2,2018-08-31,0.52,1,0
25201892,"Garden,free parking and close to metro station",184570724,Wail,,Praha 8,50.11773137022971,14.470300944890322,Entire home/apt,1592,2,1,2018-08-11,0.73,2,365
25201919,Modern Apartment Close To Center <3,101462303,Sofie,,Praha 8,50.09084274913957,14.444459452881885,Entire home/apt,1243,2,4,2018-07-08,1.17,1,0
25204300,Apartment Kobylisy,73795865,Marie,,Praha 8,50.12946979856052,14.4578766166247,Entire home/apt,1243,2,3,2018-08-26,1.45,1,66
25205382,Modern & super-comfortable studio,7315759,Petr & Marketa,,Kunratice,50.021622859164864,14.4643841576048,Entire home/apt,741,3,5,2018-09-09,2.11,1,26
25205388,Central Retro Apartment,190445853,Filip,,Praha 2,50.07476717960947,14.41844499059506,Entire home/apt,1308,1,1,2018-06-14,0.30,1,174
25205900,"Big, bright room in green part of the city centre",9291879,Petr,,Praha 2,50.073371133759565,14.446271493935386,Private room,501,3,8,2018-08-23,2.20,1,33
25206119,Beautiful Art Nouveau apartment @ Old Town Square,47730433,Marek&Tatiana,,Praha 1,50.08903858559103,14.415498276108558,Entire home/apt,5059,2,2,2018-06-18,0.59,10,47
25207783,Студия с балконом около метро,15988708,Elizaveta,,Praha 9,50.106586449770425,14.489101577590288,Entire home/apt,1003,3,0,,,1,1
25208227,Mannager,190461875,Ji Ha,,Praha 1,50.08592377879476,14.433925704618288,Entire home/apt,2486,1,1,2018-07-08,0.40,2,231
25217052,FRESH - Dancing House 1BR apt,24476648,Jan & Jana & Boris,,Praha 2,50.07736805497806,14.41582318665672,Entire home/apt,1526,2,1,2018-05-28,0.26,67,112
25217079,Palladium Zero Apartment,47725871,Mika,,Praha 1,50.09141927810633,14.43120217099136,Entire home/apt,1265,2,5,2018-07-03,1.28,6,324
25217612,Modern and comfy studio flat for you in Prague,1091596,Natalia,,Praha 3,50.08440961494595,14.453370377508833,Entire home/apt,894,3,16,2018-08-25,4.36,11,213
25217824,BALCONY & CHILL - Dancing House 1BR apartment,24476648,Jan & Jana & Boris,,Praha 1,50.07792888420518,14.415983139249365,Entire home/apt,1788,2,0,,,67,117
25218252,COMFORTABLE - Dancing House 1BR apartment,24476648,Jan & Jana & Boris,,Praha 1,50.07792988145841,14.417633792735248,Entire home/apt,1526,2,1,2018-07-08,0.40,67,117
25219550,Samostatny pokoj v blizkosti tramvají a metra č.14,180303528,Martin,,Praha 8,50.11014615094244,14.4731482321656,Private room,545,1,16,2018-09-16,4.10,8,265
25219711,Manhattan Prague,87687000,Vojta,,Praha 2,50.075908714272636,14.420143366497314,Entire home/apt,4208,2,15,2018-08-30,4.09,3,0
25219719,Cozy flat near the historical center.,187445255,An,,Praha 2,50.06513182065344,14.425776939608532,Entire home/apt,959,2,3,2018-09-09,3,1,146
25222925,Spacious apartment in the centre of Prague,75226655,Vanda,,Praha 1,50.08108801557947,14.415136427234188,Entire home/apt,2595,3,0,,,1,89
25226315,"Big, bright room next to the river",101981430,Darya,,Praha 5,50.059676289811364,14.411443992978592,Private room,654,2,6,2018-08-27,2.09,1,87
25226478,Cozy apartment in Prague Montmartre,8955865,Šimon & Monika,,Praha 7,50.102866413100024,14.425256973034166,Entire home/apt,741,2,23,2018-09-14,5.95,1,1
25228600,Large & Cozy & Well Located Apartment,108666225,Michal,,Praha 5,50.07092018522742,14.386206896281925,Entire home/apt,981,7,5,2018-09-08,1.85,1,219
25229414,House of the rising sun,182984303,Kristina,,Praha 4,50.02080776974473,14.446464383925534,Entire home/apt,611,2,9,2018-09-10,2.48,1,36
25230701,Cozy apartment in the Old City Center - TOP!,38519253,Martin,,Praha 1,50.086674772030335,14.429256730213844,Entire home/apt,1788,1,39,2018-09-16,9.83,2,318
25230745,Studio Mala Strana - Prague historical center,838198,Michael,,Praha 1,50.081569449616254,14.403773474341802,Entire home/apt,1919,3,10,2018-09-05,2.73,13,293
25240752,Private Apartment for 3 guest,51310648,Dominik,,Praha 5,50.037916796019076,14.391917489067845,Entire home/apt,1003,2,5,2018-08-21,1.44,4,166
25240790,Chodov,190716354,Andrew,,Praha 11,50.03251730288456,14.50134416203426,Entire home/apt,1810,2,2,2018-07-30,0.55,1,11
25240979,"Old Town Apartment,Quiet end central location.",5736972,Elena,,Praha 1,50.08972149176562,14.427395547951102,Entire home/apt,1025,1,6,2018-09-17,4.00,1,312
25241072,Wenceslas apartment,87687000,Vojta,,Praha 1,50.07885556341875,14.425081512577377,Entire home/apt,3314,2,16,2018-08-26,4.85,3,0
25241822,Deluxe Duplex Studio,189059540,Mykhaylo,,Praha 7,50.09910238948507,14.431800088789709,Entire home/apt,2551,2,0,,,5,287
25243243,Old Town spacious flat - 2 separate bedrooms,121748011,Zuzana,,Praha 1,50.090419366890195,14.424594580140862,Entire home/apt,1439,2,3,2018-09-03,0.88,1,85
